Year,Model,Color,Base MSRP,Total MSRP,Selling Price,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State,Options
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,54171,60153.0,2987.0,49947.0,Factory to port,False,,JTMFB3FV8PD157903,South Coast Toyota,CA,"50 State Emissions | Carpet Mat Package[installed_msrp] | Door Sill Protectors[installed_msrp] | Owner's Portfolio | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Premium Package | Protection Package[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Running Boards[installed_msrp] | South Coast Protection Package | Special Color | Weather Package"
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51579,51579.0,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV8PD158050,Simi Valley Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52627,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV8PD158162,O'Brien Toyota,IN,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52557,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV8PD158291,Heritage Toyota Owings Mills,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52332,,0.0,46960.0,Factory to port,False,,JTMFB3FV8PD158338,Toyota of Glendale,CA,50 State Emissions | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,51695,51695.0,0.0,46960.0,Factory to port,False,,JTMFB3FV8PD158372,802 Toyota,VT,50 State Emissions | Premium Package | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,53500,,0.0,46960.0,Factory to port,False,,JTMFB3FV8PD158386,Manhattan Beach Toyota,CA,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package"
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52569,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV8PD158484,Hometown Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Body Side Moldings[installed_msrp] | Premium Package | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52417,,0.0,46960.0,Factory to port,False,,JTMFB3FV8PD158677,Temecula Valley Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52842,,0.0,46960.0,Factory to port,False,,JTMFB3FV8PD159019,Toyota of Riverside,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,53067,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV8PD159151,Advantage Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Integrated Dashcam[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51270,55443.0,4173.0,51133.0,Factory to port,False,,JTMFB3FV8PD159182,AutoNation Toyota Irvine,CA,50 State Emissions | Dent Protection 3 Years | Permaplate 3 Years | Premium Package | Weather Package | aN Mini Overland Excursion Set
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51644,51644.0,0.0,46960.0,Factory to port,False,,JTMFB3FV9P135CA41,South Bay Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52771,57766.0,0.0,46960.0,Factory to port,False,,JTMFB3FV9P135CG23,Maita's Toyota of Sacramento,CA,"50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package"
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51579,56579.0,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV9P135CK84,Lithia Toyota of Klamath Falls,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51649,50654.0,0.0,46960.0,Factory to port,False,,JTMFB3FV9P135CW39,Toyota of Hackensack,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52832,,0.0,46960.0,Port to dealer,False,DealerHold,JTMFB3FV9PD140639,Luv Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Sill Protectors[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52243,,0.0,46960.0,At dealer,False,DealerHold,JTMFB3FV9PD151396,Koons Toyota,MD,50 State Emissions | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,53151,,0.0,46960.0,Port to dealer,True,DealerHold,JTMFB3FV9PD151706,Bill Wright Toyota,CA,"50 State Emissions | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Carpet Mat Package[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Integrated Dashcam[installed_msrp] | Mudguards[installed_msrp] | Paint Protection Film (Hood, Fenders, Mirror Backs & Door Cups)[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather Package"
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,51765,,0.0,46960.0,Port to dealer,False,DealerHold,JTMFB3FV9PD152340,Imperial Toyota,MA,50 State Emissions | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52004,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV9PD153424,Toyota of Watertown,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,51695,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD153651,Down East Toyota,ME,50 State Emissions | Premium Package | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52623,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD153732,Empire Toyota of Huntington,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52716,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD154105,DCH Freehold Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52069,,1397.0,48357.0,Factory to port,True,DealerHold,JTMFB3FV9PD154363,DCH Wappingers Falls Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | NitroFill | Owner's Portfolio | PULSE | Perma-Plate | Premium Package | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,51765,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD154380,Herb Chambers Toyota of Boston,MA,50 State Emissions | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,51365,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV9PD154427,Ira Toyota of Manchester,NH,50 State Emissions | First Aid Kit w/ PPE[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52004,52004.0,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD155089,Lia Toyota,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52092,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD155092,DCH Freehold Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52232,,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD155299,New Country Toyota of Clifton Park,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51883,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD155349,Maguire Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51579,,0.0,46960.0,Port to dealer,False,,JTMFB3FV9PD155416,Perry Motors Toyota,CA,50 State Emissions | Carpet Mat Package[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51649,,0.0,46960.0,Port to dealer,False,,JTMFB3FV9PD155495,Toyota of North Hollywood,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Premium Package | Quick Charge Cable Package[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52029,,0.0,46960.0,Port to dealer,True,DealerHold,JTMFB3FV9PD155514,Toyota Carlsbad,CA,50 State Emissions | Carpet Mat Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Premium Package | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51604,,0.0,46960.0,Port to dealer,True,DealerHold,JTMFB3FV9PD155691,Toyota Carlsbad,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52074,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD155710,Little Apple Toyota,KS,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52172,,0.0,46960.0,Factory to port,False,Available,JTMFB3FV9PD155724,Girard Toyota-BMW,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52074,52074.0,0.0,46960.0,Factory to port,False,Available,JTMFB3FV9PD155755,Coggins Toyota of Bennington,VT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51649,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD156047,Toyota of Huntington Beach,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Premium Package | Quick Charge Cable Package[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52214,57214.0,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV9PD156145,Toyota of Mt. Pleasant,TX,** -Port Installed (AWD) | ** -Port Installed (CN) | ** -Port Installed (PRM) | 50 State Emissions | Connectivity Kit | PDS - with Texas State Inspection | Premium Carpet Mat Set | Premium Package | Special Color | Vehicle Fueling (4 Gal.) | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,52557,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV9PD156260,Heritage Toyota Owings Mills,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,51708,,1397.0,48357.0,Factory to port,True,DealerHold,JTMFB3FV9PD156274,DCH Wappingers Falls Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Mudguards[installed_msrp] | NitroFill | Owner's Portfolio | PULSE | Perma-Plate | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51649,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD156355,Toyota of Huntington Beach,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Premium Package | Quick Charge Cable Package[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52004,,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD156372,North Bakersfield Toyota,CA,50 State Emissions | Carpet Mat Package[installed_msrp] | Owner's Portfolio | Premium Package | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52232,52232.0,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD156615,Greentree Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51579,54356.0,2777.0,49737.0,Factory to port,False,,JTMFB3FV9PD156727,AutoNation Toyota Buena Park,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Paint Protection Package I | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52232,,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD156839,New Country Toyota of Clifton Park,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52082,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV9PD157103,Kendall Toyota of Bend,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52482,52482.0,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD157473,Hartford Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,51765,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD157540,Acton Toyota of Littleton,MA,50 State Emissions | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51648,,0.0,46960.0,Factory to port,True,DealerHold,JTMFB3FV9PD157683,Toyota of Corvallis,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52623,,1397.0,48357.0,Factory to port,False,,JTMFB3FV9PD157750,DCH Wappingers Falls Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | NitroFill | Owner's Portfolio | PULSE | Perma-Plate | Premium Package | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,51765,52164.0,399.0,47359.0,Factory to port,False,,JTMFB3FV9PD157988,"Westboro Toyota, Inc.",MA,50 State Emissions | Premium Package | Pulse Rear Collision Deterrent Technology  | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51579,,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD158154,Sullivan Brothers Toyota,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52404,55219.0,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD158235,"Glen Motors, Inc.",NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Owner's Portfolio | Premium Package | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52737,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD158297,Walser Bloomington Toyota,MN,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Protection Package[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51883,,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD158316,Maguire Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,52098,,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD158560,Millennium Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52466,56036.0,3570.0,50530.0,Factory to port,False,,JTMFB3FV9PD158901,Gateway Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Appearance Package | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Diamond Ceramic Protection | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,52098,52098.0,0.0,46960.0,Factory to port,False,,JTMFB3FV9PD158946,Penn Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Blueprint/Midnight Black Metallic Roof,46960,52312,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD158977,Passport Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52004,52004.0,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD158994,Simi Valley Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Premium Package | Special Color | Weather Package
2023,XSE AWD,Magnetic Gray Metallic/Midnight Black Metallic Roof,46960,51777,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FV9PD159160,Bighorn Toyota,CO,50 State Emissions | All-Weather Liner Package[installed_msrp] | Mudguards[installed_msrp] | Premium Package | Rear Bumper Applique[installed_msrp] | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52494,59489.0,0.0,46960.0,Factory to port,False,,JTMFB3FVXP135CG15,City Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Premium Package | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52004,,1893.0,48853.0,Factory to port,False,,JTMFB3FVXP135CW82,Toyota World of Newton,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Global Appearance Protection | Premium Package | Protection & Appearance Pkg. | Special Color | Weather Package | nitroFill
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52983,,0.0,46960.0,Port to dealer,False,DealerHold,JTMFB3FVXPD151259,Toyota of Greenfield,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Protection Package[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51883,51133.0,0.0,46960.0,Port to dealer,True,DealerHold,JTMFB3FVXPD151682,Hoffman Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52198,,0.0,46960.0,Factory to port,False,Available,JTMFB3FVXPD152993,Island Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Premium Package | Special Color | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52099,,0.0,46960.0,Factory to port,False,DealerHold,JTMFB3FVXPD153593,Toyota of Stamford,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Owner's Portfolio | Premium Package | Quick Charge Cable Package[installed_msrp] | Special Color | Weather Package
2023,XSE AWD,Wind Chill Pearl/Midnight Black Metallic Roof,46960,52004,,0.0,46960.0,Port to dealer,False,DealerHold,JTMFB3FVXPD154646,Toyota of Orange,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Premium Package | Special Color | Weather Package
2023,XSE AWD,Silver Sky Metallic/Midnight Black Metallic Roof,46960,51579,,2385.0,49345.0,Port to dealer,False,,JTMFB3FVXPD154811,Thousand Oaks Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | ELO GPS | Owner's Portfolio | PERMAPLATE | Premium Package | THOUSAND OAKS TOYOTA PROTECTION PACKAGE | Weather Package
2023,XSE AWD,Supersonic Red/Midnight Black Metallic Roof,46960,52633,52633.0,0.0,46960.0,Factory to port,True,,JTMFB3FVXPD154825,Hartford Toyota,CT,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Owner's Portfolio | Premium Package | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather Package
